time_ns,victim_mV,aggressor_mV,source_V
1.073,-6.61333525e-05,0.000180182439,0.28032
1.074,6.63210861e-05,-0.000180676727,0.28416
1.075,-6.65098599e-05,0.000181173673,0.288
1.076,6.66996828e-05,-0.000181673298,0.29184
1.077,-6.68905636e-05,0.000182175623,0.29568
1.078,6.70825109e-05,-0.00018268067,0.29952
1.079,-6.7275534e-05,0.000183188461,0.30336
1.08,6.74696417e-05,-0.00018369902,0.3072
1.081,-6.76648432e-05,0.000184212368,0.31104
1.082,6.78611479e-05,-0.000184728528,0.31488
1.083,-6.80585649e-05,0.000185247524,0.31872
1.084,6.82571038e-05,-0.00018576938,0.32256
1.085,-6.84567741e-05,0.000186294117,0.3264
1.086,6.86575855e-05,-0.000186821762,0.33024
1.087,-6.88595478e-05,0.000187352337,0.33408
1.088,6.90626709e-05,-0.000187885868,0.33792
1.089,-6.92669648e-05,0.000188422379,0.34176
1.09,6.94724397e-05,-0.000188961895,0.3456
1.091,-6.96791057e-05,0.000189504442,0.34944
1.092,6.98869733e-05,-0.000190050044,0.35328
1.093,-7.00960529e-05,0.000190598729,0.35712
1.094,7.03063551e-05,-0.000191150521,0.36096
1.095,-7.05178907e-05,0.000191705449,0.3648
1.096,7.07306704e-05,-0.000192263537,0.36864
1.097,-7.09447054e-05,0.000192824814,0.37248
1.098,7.11600067e-05,-0.000193389306,0.37632
1.099,-7.13765855e-05,0.000193957043,0.38016
1.1,7.15944533e-05,-0.000194528051,0.384
1.101,-7.18136215e-05,0.000195102358,0.38784
1.102,7.20341017e-05,-0.000195679995,0.39168
1.103,-7.22559058e-05,0.000196260989,0.39552
1.104,7.24790458e-05,-0.000196845369,0.39936
1.105,-7.27035335e-05,0.000197433167,0.4032
1.106,7.29293815e-05,-0.000198024411,0.40704
1.107,-7.31566019e-05,0.000198619132,0.41088
1.108,7.33852073e-05,-0.000199217361,0.41472
1.109,-7.36152103e-05,0.00019981913,0.41856
1.11,7.38466237e-05,-0.000200424468,0.4224
1.111,-7.40794606e-05,0.000201033409,0.42624
1.112,7.43137342e-05,-0.000201645984,0.43008
1.113,-7.45494575e-05,0.000202262227,0.43392
1.114,7.47866444e-05,-0.000202882169,0.43776
1.115,-7.50253082e-05,0.000203505846,0.4416
1.116,7.52654627e-05,-0.000204133289,0.44544
1.117,-7.55071221e-05,0.000204764535,0.44928
1.118,7.57503005e-05,-0.000205399616,0.45312
1.119,-7.59950121e-05,0.00020603857,0.45696
1.12,7.62412715e-05,-0.000206681429,0.4608
1.121,-7.64890932e-05,0.000207328232,0.46464
1.122,7.67384926e-05,-0.000207979014,0.46848
1.123,-7.69894842e-05,0.000208633812,0.47232
1.124,7.72420835e-05,-0.000209292663,0.47616
1.125,-7.7496306e-05,0.000209955606,0.48
1.126,7.77521672e-05,-0.000210622677,0.48384
1.127,-7.80096832e-05,0.000211293916,0.48768
1.128,7.82688699e-05,-0.000211969363,0.49152
1.129,-7.85297435e-05,0.000212649056,0.49536
1.13,7.87923207e-05,-0.000213333036,0.4992
1.131,-7.9056618e-05,0.000214021344,0.50304
1.132,7.93226524e-05,-0.000214714021,0.50688
1.133,-7.95904411e-05,0.000215411108,0.51072
1.134,7.98600014e-05,-0.000216112649,0.51456
1.135,-8.01313508e-05,0.000216818684,0.5184
1.136,8.04045073e-05,-0.000217529259,0.52224
1.137,-8.06794888e-05,0.000218244417,0.52608
1.138,8.09563139e-05,-0.000218964201,0.52992
1.139,-8.12350008e-05,0.000219688659,0.53376
1.14,8.15155684e-05,-0.000220417834,0.5376
1.141,-8.1798036e-05,0.000221151773,0.54144
1.142,8.20824226e-05,-0.000221890524,0.54528
1.143,-8.23687478e-05,0.000222634133,0.54912
1.144,8.26570317e-05,-0.000223382649,0.55296
1.145,-8.29472941e-05,0.00022413612,0.5568
1.146,8.32395558e-05,-0.000224894596,0.56064
1.147,-8.3533837e-05,0.000225658126,0.56448
1.148,8.38301589e-05,-0.000226426762,0.56832
1.149,-8.41285427e-05,0.000227200555,0.57216
1.15,8.44290101e-05,-0.000227979556,0.576
1.151,-8.47315827e-05,0.00022876382,0.57984
1.152,8.50362827e-05,-0.000229553398,0.58368
1.153,-8.53431327e-05,0.000230348346,0.58752
1.154,8.56521554e-05,-0.000231148718,0.59136
1.155,-8.59633738e-05,0.00023195457,0.5952
1.156,8.62768115e-05,-0.000232765958,0.59904
1.157,-8.65924922e-05,0.00023358294,0.60288
1.158,8.69104399e-05,-0.000234405574,0.60672
1.159,-8.72306792e-05,0.000235233919,0.61056
1.16,8.75532348e-05,-0.000236068034,0.6144
1.161,-8.78781319e-05,0.000236907979,0.61824
1.162,8.82053961e-05,-0.000237753817,0.62208
1.163,-8.8535053e-05,0.000238605609,0.62592
1.164,8.88671293e-05,-0.000239463418,0.62976
1.165,-8.92016513e-05,0.000240327309,0.6336
1.166,8.95386462e-05,-0.000241197346,0.63744
1.167,-8.98781415e-05,0.000242073596,0.64128
1.168,9.0220165e-05,-0.000242956124,0.64512
1.169,-9.0564745e-05,0.000243844999,0.64896
1.17,9.09119102e-05,-0.00024474029,0.6528
1.171,-9.12616896e-05,0.000245642065,0.65664
1.172,9.16141129e-05,-0.000246550396,0.66048
1.173,-9.19692102e-05,0.000247465355,0.66432
1.174,9.23270117e-05,-0.000248387014,0.66816
1.175,-9.26875485e-05,0.000249315448,0.672
1.176,9.30508521e-05,-0.00025025073,0.67584
1.177,-9.34169542e-05,0.000251192939,0.67968
1.178,9.37858874e-05,-0.000252142149,0.68352
1.179,-9.41576842e-05,0.00025309844,0.68736
1.18,9.45323782e-05,-0.000254061892,0.6912
1.181,-9.49100035e-05,0.000255032585,0.69504
1.182,9.52905943e-05,-0.0002560106,0.69888
1.183,-9.56741856e-05,0.000256996022,0.70272
1.184,9.6060813e-05,-0.000257988935,0.70656
1.185,-9.64505125e-05,0.000258989425,0.7104
1.186,9.6843321e-05,-0.000259997577,0.71424
1.187,-9.72392754e-05,0.000261013482,0.71808
1.188,9.76384138e-05,-0.000262037228,0.72192
1.189,-9.80407746e-05,0.000263068908,0.72576
1.19,9.84463968e-05,-0.000264108612,0.7296
1.191,-9.88553202e-05,0.000265156436,0.73344
1.192,9.92675852e-05,-0.000266212475,0.73728
1.193,-9.96832326e-05,0.000267276826,0.74112
1.194,0.000100102304,-0.000268349587,0.74496
1.195,-0.000100524843,0.000269430859,0.7488
1.196,0.000100950891,-0.000270520744,0.75264
1.197,-0.000101380492,0.000271619343,0.75648
1.198,0.000101813692,-0.000272726764,0.76032
1.199,-0.000102250534,0.000273843111,0.76416
1.2,0.000102691066,-0.000274968494,0.768
1.201,-0.000103135334,0.000276103023,0.77184
1.202,0.000103583386,-0.00027724681,0.77568
1.203,-0.00010403527,0.000278399968,0.77952
1.204,0.000104491035,-0.000279562614,0.78336
1.205,-0.000104950732,0.000280734864,0.7872
1.206,0.000105414411,-0.000281916839,0.79104
1.207,-0.000105882124,0.00028310866,0.79488
1.208,0.000106353924,-0.00028431045,0.79872
1.209,-0.000106829865,0.000285522335,0.80256
1.21,0.000107310001,-0.000286744443,0.8064
1.211,-0.000107794387,0.000287976904,0.81024
1.212,0.000108283081,-0.00028921985,0.81408
1.213,-0.000108776139,0.000290473415,0.81792
1.214,0.000109273621,-0.000291737736,0.82176
1.215,-0.000109775586,0.000293012953,0.8256
1.216,0.000110282095,-0.000294299206,0.82944
1.217,-0.000110793209,0.000295596639,0.83328
1.218,0.000111308991,-0.0002969054,0.83712
1.219,-0.000111829506,0.000298225636,0.84096
1.22,0.000112354819,-0.0002995575,0.8448
1.221,-0.000112884996,0.000300901147,0.84864
1.222,0.000113420104,-0.000302256732,0.85248
1.223,-0.000113960213,0.000303624416,0.85632
1.224,0.000114505393,-0.000305004362,0.86016
1.225,-0.000115055716,0.000306396735,0.864
1.226,0.000115611254,-0.000307801704,0.86784
1.227,-0.000116172082,0.000309219442,0.87168
1.228,0.000116738275,-0.000310650122,0.87552
1.229,-0.00011730991,0.000312093923,0.87936
1.23,0.000117887067,-0.000313551026,0.8832
1.231,-0.000118469824,0.000315021616,0.88704
1.232,0.000119058265,-0.000316505881,0.89088
1.233,-0.000119652471,0.000318004013,0.89472
1.234,0.000120252529,-0.000319516207,0.89856
1.235,-0.000120858524,0.000321042663,0.9024
1.236,0.000121470546,-0.000322583582,0.90624
1.237,-0.000122088683,0.000324139172,0.91008
1.238,0.000122713028,-0.000325709643,0.91392
1.239,-0.000123343674,0.00032729521,0.91776
1.24,0.000123980717,-0.000328896091,0.9216
1.241,-0.000124624255,0.00033051251,0.92544
1.242,0.000125274387,-0.000332144695,0.92928
1.243,-0.000125931214,0.000333792876,0.93312
1.244,0.000126594841,-0.00033545729,0.93696
1.245,-0.000127265373,0.000337138179,0.9408
1.246,0.000127942917,-0.000338835788,0.94464
1.247,-0.000128627585,0.000340550369,0.94848
1.248,0.000129319489,-0.000342282176,0.95232
1.249,-0.000130018743,0.000344031472,0.95616
1.25,0.000130725465,-0.000345798522,0.96
1.251,-0.000131439775,0.000347583599,0.96384
1.252,0.000132161795,-0.000349386979,0.96768
1.253,-0.000132891651,0.000351208946,0.97152
1.254,0.00013362947,-0.000353049788,0.97536
1.255,-0.000134375382,0.000354909802,0.9792
1.256,0.000135129522,-0.000356789287,0.98304
1.257,-0.000135892025,0.000358688552,0.98688
1.258,0.000136663032,-0.00036060791,0.99072
1.259,-0.000137442683,0.000362547683,0.99456
1.26,0.000138231126,-0.000364508197,0.9984
1.261,-0.00013902851,0.000366489788,1.00224
1.262,0.000139834985,-0.000368492797,1.00608
1.263,-0.000140650709,0.000370517574,1.00992
1.264,0.000141475841,-0.000372564476,1.01376
1.265,-0.000142310544,0.000374633867,1.0176
1.266,0.000143154985,-0.00037672612,1.02144
1.267,-0.000144009334,0.000378841617,1.02528
1.268,0.000144873766,-0.000380980747,1.02912
1.269,-0.00014574846,0.000383143909,1.03296
1.27,0.0001466336,-0.00038533151,1.0368
1.271,-0.000147529372,0.000387543967,1.04064
1.272,0.000148435969,-0.000389781707,1.04448
1.273,-0.000149353588,0.000392045165,1.04832
1.274,0.000150282429,-0.000394334787,1.05216
1.275,-0.000151222699,0.000396651031,1.056
1.276,0.00015217461,-0.000398994363,1.05984
1.277,-0.000153138377,0.000401365262,1.06368
1.278,0.000154114224,-0.000403764218,1.06752
1.279,-0.000155102378,0.000406191731,1.07136
1.28,0.000156103071,-0.000408648315,1.0752
1.281,-0.000157116543,0.000411134496,1.07904
1.282,0.00015814304,-0.000413650812,1.08288
1.283,-0.000159182813,0.000416197815,1.08672
1.284,0.000160236121,-0.000418776071,1.09056
1.285,-0.000161303227,0.000421386157,1.0944
1.286,0.000162384404,-0.000424028668,1.09824
1.287,-0.000163479931,0.000426704212,1.10208
1.288,0.000164590094,-0.000429413414,1.10592
1.289,-0.000165715187,0.000432156912,1.10976
1.29,0.000166855512,-0.000434935362,1.1136
1.291,-0.000168011379,0.000437749437,1.11744
1.292,0.000169183105,-0.000440599828,1.12128
1.293,-0.00017037102,0.000443487242,1.12512
1.294,0.000171575458,-0.000446412406,1.12896
1.295,-0.000172796765,0.000449376065,1.1328
1.296,0.000174035297,-0.000452378986,1.13664
1.297,-0.000175291418,0.000455421955,1.14048
1.298,0.000176565504,-0.000458505777,1.14432
1.299,-0.000177857942,0.000461631284,1.14816
1.3,0.000179169129,-0.000464799325,1.152
1.301,-0.000180499474,0.000468010777,1.15584
1.302,0.000181849397,-0.000471266538,1.15968
1.303,-0.000183219332,0.000474567532,1.16352
1.304,0.000184609724,-0.00047791471,1.16736
1.305,-0.000186021034,0.000481309049,1.1712
1.306,0.000187453734,-0.000484751553,1.17504
1.307,-0.000188908312,0.000488243255,1.17888
1.308,0.00019038527,-0.00049178522,1.18272
1.309,-0.000191885125,0.000495378541,1.18656
1.31,0.000193408412,-0.000499024344,1.1904
1.311,-0.000194955681,0.000502723789,1.19424
1.312,0.000196527499,-0.00050647807,1.19808
1.313,-0.000198124452,0.000510288416,1.2
1.314,0.000199747145,-0.000514156095,1.2
1.315,-0.000201396201,0.00051808241,1.2
1.316,0.000203072264,-0.000522068707,1.2
1.317,-0.000204776,0.000526116373,1.2
1.318,0.000206508095,-0.000530226837,1.2
1.319,-0.000208269258,0.000534401574,1.2
1.32,0.000210060224,-0.000538642106,1.2
1.321,-0.000211881751,0.00054295,1.2
1.322,0.000213734624,-0.000547326879,1.2
1.323,-0.000215619652,0.000551774413,1.2
1.324,0.000217537675,-0.00055629433,1.2
1.325,-0.000219489561,0.000560888413,1.2
1.326,0.00022147621,-0.000565558505,1.2
1.327,-0.000223498553,0.000570306511,1.2
1.328,0.000225557553,-0.000575134399,1.2
1.329,-0.00022765421,0.000580044206,1.2
1.33,0.00022978956,-0.000585038036,1.2
1.331,-0.000231964676,0.000590118068,1.2
1.332,0.000234180672,-0.000595286557,1.2
1.333,-0.000236438702,0.000600545836,1.2
1.334,0.000238739967,-0.000605898322,1.2
1.335,-0.00024108571,0.000611346519,1.2
1.336,0.000243477225,-0.000616893021,1.2
1.337,-0.000245915854,0.000622540517,1.2
1.338,0.000248402994,-0.000628291794,1.2
1.339,-0.000250940095,0.000634149745,1.2
1.34,0.000253528666,-0.00064011737,1.2
1.341,-0.000256170278,0.000646197782,1.2
1.342,0.000258866566,-0.000652394215,1.2
1.343,-0.00026161923,0.000658710026,1.2
1.344,0.000264430043,-0.000665148707,1.2
1.345,-0.000267300853,0.000671713882,1.2
1.346,0.000270233585,-0.000678409323,1.2
1.347,-0.000273230248,0.000685238954,1.2
1.348,0.000276292938,-0.000692206856,1.2
1.349,-0.000279423842,0.000699317279,1.2
1.35,0.000282625245,-0.000706574649,1.2
1.351,-0.000285899534,0.000713983578,1.2
1.352,0.000289249205,-0.000721548873,1.2
1.353,-0.000292676868,0.000729275547,1.2
1.354,0.000296185252,-0.000737168829,1.2
1.355,-0.000299777218,0.000745234178,1.2
1.356,0.00030345576,-0.000753477294,1.2
1.357,-0.000307224015,0.000761904133,1.2
1.358,0.000311085274,-0.00077052092,1.2
1.359,-0.000315042989,0.000779334164,1.2
1.36,0.000319100783,-0.000788350678,1.2
1.361,-0.000323262463,0.000797577592,1.2
1.362,0.000327532028,-0.000807022374,1.2
1.363,-0.000331913685,0.000816692854,1.2
1.364,0.000336411858,-0.000826597238,1.2
1.365,-0.000341031208,0.000836744139,1.2
1.366,0.000345776644,-0.000847142598,1.2
1.367,-0.000350653342,0.000857802111,1.2
1.368,0.000355666762,-0.000868732661,1.2
1.369,-0.000360822669,0.000879944748,1.2
1.37,0.000366127154,-0.000891449422,1.2
1.371,-0.000371586656,0.00090325832,1.2
1.372,0.000377207988,-0.000915383708,1.2
1.373,-0.000382998366,0.00092783852,1.2
1.374,0.000388965435,-0.000940636409,1.2
1.375,-0.000395117303,0.000953791793,1.2
1.376,0.00040146258,-0.000967319913,1.2
1.377,-0.000408010411,0.000981236893,1.2
1.378,0.000414770522,-0.0009955598,1.2
1.379,-0.000421753263,0.00101030672,1.2
1.38,0.000428969664,-0.00102549683,1.2
1.381,-0.000436431486,0.0010411505,1.2
1.382,0.000444151283,-0.00105728935,1.2
1.383,-0.000452142471,0.00107393639,1.2
1.384,0.000460419404,-0.00109111609,1.2
1.385,-0.00046899745,0.00110885455,1.2
1.386,0.000477893092,-0.00112717959,1.2
1.387,-0.000487124017,0.00114612094,1.2
1.388,0.00049670924,-0.00116571034,1.2
1.389,-0.000506669219,0.0011859818,1.2
1.39,0.000517026,-0.00120697175,1.2
1.391,-0.00052780337,0.00122871925,1.2
1.392,0.000539027029,-0.00125126628,1.2
1.393,-0.00055072479,0.00127465799,1.2
1.394,0.000562926791,-0.00129894302,1.2
1.395,-0.000575665743,0.00132417383,1.2
1.396,0.000588977213,-0.00135040707,1.2
1.397,-0.000602899932,0.00137770406,1.2
1.398,0.000617476152,-0.00140613125,1.2
1.399,-0.000632752055,0.00143576075,1.2
1.4,0.000648778211,-0.00146667101,1.2
1.401,-0.000665610109,0.00149894747,1.2
1.402,0.00068330876,-0.0015326834,1.2
1.403,-0.000701941395,0.0015679808,1.2
1.404,0.000721582266,-0.0016049515,1.2
1.405,-0.000742313579,0.00164371831,1.2
1.406,0.000764226573,-0.00168441646,1.2
1.407,-0.000787422778,0.0017271952,1.2
1.408,0.000812015491,-0.00177221969,1.2
1.409,-0.000838131508,0.00181967318,1.2
1.41,0.000865913167,-0.00186975959,1.2
1.411,-0.000895520776,0.00192270648,1.2
1.412,0.000927135492,-0.00197876871,1.2
1.413,-0.000960962788,0.00203823255,1.2
1.414,0.000997236604,-0.00210142084,1.2
1.415,-0.00103622439,0.00216869899,1.2
1.416,0.00107823321,-0.00224048232,1.2
1.417,-0.00112361732,0.00231724493,1.2
1.418,0.00117278734,-0.00239953065,1.2
1.419,-0.00122622187,0.00248796635,1.2
1.42,0.00128448184,-0.00258327866,1.2
1.421,-0.00134822879,0.00268631478,1.2
1.422,0.00141824809,-0.00279806882,1.2
1.423,-0.00149547881,0.00291971544,1.2
1.424,0.00158105267,-0.00305265314,1.2
1.425,-0.00167634523,0.00319856087,1.2
1.426,0.00178304414,-0.00335947274,1.2
1.427,-0.00190324138,0.00353787821,1.2
1.428,0.00203955989,-0.00373685844,1.2
1.429,-0.0021953303,0.00396027509,1.2
1.43,0.00237484247,-0.00421303685,1.2
1.431,-0.00258371093,0.00450148391,1.2
1.432,0.00282941914,-0.00483395617,1.2
1.433,-0.00312215237,0.00522165699,1.2
1.434,0.00347611322,-0.00568000871,1.2
1.435,-0.00391167766,0.00623086109,1.2
1.436,0.00445908507,-0.00690625107,1.2
1.437,-0.00516509043,0.00775514888,1.2
1.438,0.00610573987,-0.00885636212,1.2
1.439,-0.00741291767,0.0103452619,1.2
1.44,0.00933537252,-0.0124750632,1.2
1.441,-0.0123991819,0.0157776584,1.2
1.442,0.0179172724,-0.0215736864,1.2
1.443,-0.0301476491,0.0341316014,1.2
1.444,0.0716662997,-0.0760419035,1.2
1.445,-0.815050136,0.819902257,1.2
1.446,-1.94259078,1.93714655,1.2
1.447,-2.95561601,2.96181539,1.2
1.448,-4.04788647,4.04069168,1.2
1.449,-5.07635488,5.08491966,1.2
1.45,-6.16126566,6.15070152,1.2
1.451,-7.19217065,7.20590834,1.2
1.452,-8.27938296,8.25991205,1.2
1.453,-9.30002139,9.33243584,1.2
1.454,-10.4237163,10.3445067,1.2
1.455,-10.487852,12.3778725,1.2
1.456,-10.4723422,14.5256116,1.2
1.457,-10.487284,16.611109,1.2
1.458,-10.4864339,18.7417092,1.2
1.459,-10.4946593,20.8360432,1.2
1.46,-10.4975042,22.9611145,1.2
1.461,-10.5034781,25.0593019,1.2
1.462,-10.5077869,27.181498,1.2
1.463,-10.512766,29.2819332,1.2
1.464,-10.5177725,31.4023118,1.2
1.465,-10.5222509,33.5042542,1.2
1.466,-10.5276225,35.6233579,1.2
1.467,-10.5318319,37.7263959,1.2
1.468,-10.537403,39.844546,1.2
1.469,-10.541464,41.948423,1.2
1.47,-10.5471452,44.0658281,1.2
1.471,-10.5511252,46.1703718,1.2
1.472,-10.556865,48.2871762,1.2
1.473,-10.5608038,50.3922644,1.2
1.474,-10.5665713,52.5085728,1.2
1.475,-10.5704929,54.6141149,1.2
1.476,-10.5762693,56.730006,1.2
1.477,-10.5801887,58.8359331,1.2
1.478,-10.5859621,60.9514678,1.2
1.479,-10.5898886,63.0577259,1.2
1.48,-10.5956515,65.1729524,1.2
1.481,-10.5995911,67.2794984,1.2
1.482,-10.6053389,69.3944553,1.2
1.483,-10.6092951,71.5012542,1.2
1.484,-10.6150251,73.6159734,1.2
1.485,-10.6190001,75.7229962,1.2
1.486,-10.6247106,77.837504,1.2
1.487,-10.6287056,79.9447267,1.2
1.488,-10.6343958,82.0590452,1.2
1.489,-10.6384113,84.1664474,1.2
1.49,-10.6440809,86.2805955,1.2
1.491,-10.648117,88.3881598,1.2
1.492,-10.653766,90.5021534,1.2
1.493,-10.6578226,92.6098649,1.2
1.494,-10.6634514,94.7237181,1.2
1.495,-10.667528,96.8315639,1.2
1.496,-10.673137,98.9452886,1.2
1.497,-10.677233,101.053257,1.2
1.498,-10.6828228,103.166864,1.2
1.499,-10.6869378,105.274946,1.2
1.5,-10.692509,107.388444,1.2
1.501,-10.6966423,109.496631,1.2
1.502,-10.7021955,111.610028,1.2
1.503,-10.7063464,113.718311,1.2
1.504,-10.7118823,115.831616,1.2
1.505,-10.7160502,117.939989,1.2
1.506,-10.7215695,120.053207,1.2
1.507,-10.7257537,122.161663,1.2
1.508,-10.731257,124.274801,1.2
1.509,-10.7354569,126.383334,1.2
1.51,-10.7409448,128.496397,1.2
1.511,-10.7451597,130.605004,1.2
1.512,-10.7506328,132.717996,1.2
1.513,-10.7548623,134.826671,1.2
1.514,-10.7603212,136.939596,1.2
1.515,-10.7645646,139.048335,1.2
1.516,-10.7700099,141.161199,1.2
1.517,-10.7742666,143.269999,1.2
1.518,-10.7796988,145.382803,1.2
1.519,-10.7839684,147.49166,1.2
1.52,-10.789388,149.604409,1.2
1.521,-10.7936699,151.71332,1.2
1.522,-10.7990774,153.826017,1.2
1.523,-10.8033711,155.934978,1.2
1.524,-10.808767,158.047626,1.2
1.525,-10.8130722,160.156635,1.2
1.526,-10.8184569,162.269236,1.2
1.527,-10.822773,164.378291,1.2
1.528,-10.828147,166.490847,1.2
1.529,-10.8324736,168.599946,1.2
1.53,-10.8378373,170.71246,1.2
1.531,-10.8421741,172.8216,1.2
1.532,-10.8475277,174.934073,1.2
1.533,-10.8518743,177.043252,1.2
1.534,-10.8572184,179.155687,1.2
1.535,-10.8615744,181.264904,1.2
1.536,-10.8669092,183.377303,1.2
1.537,-10.8712743,185.486555,1.2
1.538,-10.8766001,187.598919,1.2
1.539,-10.8809741,189.708206,1.2
1.54,-10.8862913,191.820535,1.2
1.541,-10.8906737,193.929855,1.2
1.542,-10.8959825,196.042153,1.2
1.543,-10.9003731,198.151504,1.2
1.544,-10.9056739,200.263771,1.2
1.545,-10.9100724,202.373152,1.2
1.546,-10.9153655,204.48539,1.2
1.547,-10.9197716,206.5948,1.2
1.548,-10.9250572,208.707009,1.2
1.549,-10.9294707,210.816447,1.2
1.55,-10.934749,212.928629,1.2
1.551,-10.9391696,215.038093,1.2
1.552,-10.9444409,217.150249,1.2
1.553,-10.9488685,219.259739,1.2
1.554,-10.9541329,221.37187,1.2
1.555,-10.9585672,223.481385,1.2
1.556,-10.963825,225.593491,1.2
1.557,-10.9682658,227.70303,1.2
1.558,-10.9735173,229.815113,1.2
1.559,-10.9779644,231.924675,1.2
1.56,-10.9832096,234.036735,1.2
1.561,-10.9876628,236.146319,1.2
1.562,-10.992902,238.258358,1.2
1.563,-10.9973611,240.367963,1.2
1.564,-11.0025945,242.479981,1.2
1.565,-11.0070594,244.589606,1.2
1.566,-11.0122871,246.701604,1.2
1.567,-11.0167576,248.811249,1.2
1.568,-11.0219798,250.923228,1.2
1.569,-11.0264557,253.032892,1.2
1.57,-11.0316725,255.144852,1.2
1.571,-11.0361537,257.254535,1.2
1.572,-11.0413653,259.366476,1.2
1.573,-11.0458516,261.476177,1.2
1.574,-11.0510582,263.588101,1.2
1.575,-11.0555495,265.697819,1.2
1.576,-11.0607512,267.809725,1.2
1.577,-11.0652473,269.919461,1.2
1.578,-11.0704442,272.03135,1.2
1.579,-11.074945,274.141102,1.2
1.58,-11.0801373,276.252976,1.2
1.581,-11.0846427,278.362743,1.2
1.582,-11.0898305,280.474601,1.2
1.583,-11.0943403,282.584384,1.2
1.584,-11.0995237,284.696227,1.2
1.585,-11.1040379,286.806025,1.2
1.586,-11.109217,288.917853,1.2
1.587,-11.1137354,291.027665,1.2
1.588,-11.1189103,293.139479,1.2
1.589,-11.1234328,295.249306,1.2
1.59,-11.1286037,297.361106,1.2
1.591,-11.1331302,299.470946,1.2
1.592,-11.1382971,301.582732,1.2
1.593,-11.1428276,303.692586,1.2
1.594,-11.1479906,305.804359,1.2
1.595,-11.1525249,307.914225,1.2
1.596,-11.1576841,310.025986,1.2
1.597,-11.1622221,312.135865,1.2
1.598,-11.1673777,314.247613,1.2
1.599,-11.1719193,316.357504,1.2
1.6,-11.1770713,318.469241,1.2
1.601,-11.1816165,320.579144,1.2
1.602,-11.1867649,322.690868,1.2
1.603,-11.1913136,324.800783,1.2
1.604,-11.1964586,326.912496,1.2
1.605,-11.2010107,329.022422,1.2
1.606,-11.2061524,331.134124,1.2
1.607,-11.2107078,333.24406,1.2
1.608,-11.2158462,335.355751,1.2
1.609,-11.2204048,337.465699,1.2
1.61,-11.22554,339.57738,1.2
1.611,-11.2301017,341.687338,1.2
1.612,-11.2352338,343.799008,1.2
1.613,-11.2397987,345.908976,1.2
1.614,-11.2449277,348.020636,1.2
1.615,-11.2494956,350.130614,1.2
1.616,-11.2546216,352.242264,1.2
1.617,-11.2591924,354.352252,1.2
1.618,-11.2643156,356.463893,1.2
1.619,-11.2688893,358.57389,1.2
1.62,-11.2740096,360.685522,1.2
1.621,-11.2785861,362.795528,1.2
1.622,-11.2837036,364.90715,1.2
1.623,-11.2882828,367.017166,1.2
1.624,-11.2933976,369.128779,1.2
1.625,-11.2979796,371.238804,1.2
1.626,-11.3030917,373.350408,1.2
1.627,-11.3076763,375.460441,1.2
1.628,-11.3127858,377.572037,1.2
1.629,-11.317373,379.682079,1.2
1.63,-11.32248,381.793667,1.2
1.631,-11.3270696,383.903716,1.2
1.632,-11.3321741,386.015296,1.2
1.633,-11.3367662,388.125354,1.2
1.634,-11.3418683,390.236925,1.2
1.635,-11.3464628,392.346991,1.2
1.636,-11.3515625,394.458555,1.2
1.637,-11.3561594,396.568628,1.2
1.638,-11.3612568,398.680184,1.2
1.639,-11.365856,400.790265,1.2
1.64,-11.370951,402.901814,1.2
1.641,-11.3755525,405.011902,1.2
1.642,-11.3806453,407.123444,1.2
1.643,-11.385249,409.233539,1.2
1.644,-11.3903396,411.345073,1.2
1.645,-11.3949455,413.455176,1.2
1.646,-11.400034,415.566703,1.2
1.647,-11.4046419,417.676812,1.2
1.648,-11.4097283,419.788333,1.2
1.649,-11.4143384,421.898449,1.2
1.65,-11.4194227,424.009963,1.2
1.651,-11.4240348,426.120086,1.2
1.652,-11.4291171,428.231593,1.2
1.653,-11.4337312,430.341722,1.2
1.654,-11.4388115,432.453223,1.2
1.655,-11.4434275,434.563359,1.2
1.656,-11.448506,436.674854,1.2
1.657,-11.4531239,438.784995,1.2
1.658,-11.4582004,440.896484,1.2
1.659,-11.4628202,443.006631,1.2
1.66,-11.4678949,445.118114,1.2
1.661,-11.4725165,447.228268,1.2
1.662,-11.4775894,449.339745,1.2
1.663,-11.4822128,451.449904,1.2
1.664,-11.487284,453.561375,1.2
1.665,-11.491909,455.67154,1.2
1.666,-11.4969785,457.783006,1.2
1.667,-11.5016053,459.893176,1.2
1.668,-11.5066731,462.004636,1.2
1.669,-11.5113015,464.114812,1.2
1.67,-11.5163677,466.226267,1.2
1.671,-11.5209977,468.336448,1.2
1.672,-11.5260623,470.447898,1.2
1.673,-11.5306938,472.558084,1.2
1.674,-11.535757,474.669529,1.2
1.675,-11.54039,476.779719,1.2
1.676,-11.5454516,478.891159,1.2
1.677,-11.5500861,481.001355,1.2
1.678,-11.5551463,483.11279,1.2
1.679,-11.5597822,485.222991,1.2
1.68,-11.564841,487.334421,1.2
1.681,-11.5694783,489.444626,1.2
1.682,-11.5745358,491.556052,1.2
1.683,-11.5791744,493.666262,1.2
1.684,-11.5842305,495.777684,1.2
1.685,-11.5888704,497.887897,1.2
1.686,-11.5939253,499.999315,1.2
1.687,-11.5985664,502.109533,1.2
1.688,-11.6036201,504.220946,1.2
1.689,-11.6082623,506.331168,1.2
1.69,-11.613315,508.442577,1.2
1.691,-11.6179583,510.552803,1.2
