time_ns,victim_mV,aggressor_mV,source_V
1.095,-0.00042690373,1.75159619e-05,0.3648
1.096,0.000428174994,-1.76081423e-05,0.36864
1.097,-0.000429453668,1.77011048e-05,0.37248
1.098,0.000430739818,-1.77948578e-05,0.37632
1.099,-0.000432033509,1.78894111e-05,0.38016
1.1,0.000433334807,-1.79847735e-05,0.384
1.101,-0.00043464378,1.80809545e-05,0.38784
1.102,0.000435960495,-1.81779639e-05,0.39168
1.103,-0.000437285023,1.82758111e-05,0.39552
1.104,0.000438617432,-1.83745061e-05,0.39936
1.105,-0.000439957792,1.84740589e-05,0.4032
1.106,0.000441306176,-1.85744791e-05,0.40704
1.107,-0.000442662656,1.86757779e-05,0.41088
1.108,0.000444027304,-1.8777965e-05,0.41472
1.109,-0.000445400194,1.88810513e-05,0.41856
1.11,0.000446781403,-1.89850474e-05,0.4224
1.111,-0.000448171004,1.90899643e-05,0.42624
1.112,0.000449569075,-1.91958129e-05,0.43008
1.113,-0.000450975694,1.93026049e-05,0.43392
1.114,0.000452390939,-1.94103511e-05,0.43776
1.115,-0.00045381489,1.95190634e-05,0.4416
1.116,0.000455247627,-1.96287537e-05,0.44544
1.117,-0.000456689232,1.97394334e-05,0.44928
1.118,0.000458139788,-1.98511152e-05,0.45312
1.119,-0.000459599378,1.99638113e-05,0.45696
1.12,0.000461068086,-2.00775339e-05,0.4608
1.121,-0.000462545999,2.0192296e-05,0.46464
1.122,0.000464033203,-2.03081101e-05,0.46848
1.123,-0.000465529786,2.04249899e-05,0.47232
1.124,0.000467035837,-2.05429482e-05,0.47616
1.125,-0.000468551446,2.06619988e-05,0.48
1.126,0.000470076704,-2.07821551e-05,0.48384
1.127,-0.000471611705,2.09034314e-05,0.48768
1.128,0.000473156541,-2.10258416e-05,0.49152
1.129,-0.000474711307,2.11494003e-05,0.49536
1.13,0.0004762761,-2.12741219e-05,0.4992
1.131,-0.000477851016,2.14000214e-05,0.50304
1.132,0.000479436155,-2.15271138e-05,0.50688
1.133,-0.000481031615,2.16554144e-05,0.51072
1.134,0.000482637499,-2.17849389e-05,0.51456
1.135,-0.000484253909,2.19157032e-05,0.5184
1.136,0.000485880948,-2.20477231e-05,0.52224
1.137,-0.000487518722,2.21810155e-05,0.52608
1.138,0.000489167337,-2.23155962e-05,0.52992
1.139,-0.000490826901,2.24514829e-05,0.53376
1.14,0.000492497525,-2.25886923e-05,0.5376
1.141,-0.000494179318,2.27272421e-05,0.54144
1.142,0.000495872393,-2.28671498e-05,0.54528
1.143,-0.000497576864,2.30084337e-05,0.54912
1.144,0.000499292847,-2.31511121e-05,0.55296
1.145,-0.000501020458,2.32952037e-05,0.5568
1.146,0.000502759817,-2.34407273e-05,0.56064
1.147,-0.000504511043,2.35877024e-05,0.56448
1.148,0.000506274258,-2.37361484e-05,0.56832
1.149,-0.000508049586,2.38860855e-05,0.57216
1.15,0.000509837153,-2.40375337e-05,0.576
1.151,-0.000511637085,2.4190514e-05,0.57984
1.152,0.00051344951,-2.43450472e-05,0.58368
1.153,-0.00051527456,2.45011547e-05,0.58752
1.154,0.000517112368,-2.46588583e-05,0.59136
1.155,-0.000518963066,2.48181801e-05,0.5952
1.156,0.000520826792,-2.49791425e-05,0.59904
1.157,-0.000522703684,2.51417685e-05,0.60288
1.158,0.000524593881,-2.53060815e-05,0.60672
1.159,-0.000526497526,2.54721049e-05,0.61056
1.16,0.000528414762,-2.5639863e-05,0.6144
1.161,-0.000530345737,2.58093806e-05,0.61824
1.162,0.000532290597,-2.59806825e-05,0.62208
1.163,-0.000534249495,2.61537939e-05,0.62592
1.164,0.000536222581,-2.6328741e-05,0.62976
1.165,-0.000538210011,2.65055501e-05,0.6336
1.166,0.000540211942,-2.6684248e-05,0.63744
1.167,-0.000542228534,2.68648623e-05,0.64128
1.168,0.000544259948,-2.70474205e-05,0.64512
1.169,-0.000546306348,2.72319511e-05,0.64896
1.17,0.000548367901,-2.7418483e-05,0.6528
1.171,-0.000550444776,2.76070456e-05,0.65664
1.172,0.000552537144,-2.77976688e-05,0.66048
1.173,-0.00055464518,2.79903829e-05,0.66432
1.174,0.00055676906,-2.81852192e-05,0.66816
1.175,-0.000558908964,2.83822095e-05,0.672
1.176,0.000561065074,-2.85813857e-05,0.67584
1.177,-0.000563237575,2.8782781e-05,0.67968
1.178,0.000565426654,-2.89864286e-05,0.68352
1.179,-0.000567632503,2.91923628e-05,0.68736
1.18,0.000569855315,-2.94006181e-05,0.6912
1.181,-0.000572095286,2.96112303e-05,0.69504
1.182,0.000574352616,-2.98242354e-05,0.69888
1.183,-0.000576627508,3.003967e-05,0.70272
1.184,0.000578920168,-3.02575717e-05,0.70656
1.185,-0.000581230806,3.04779791e-05,0.7104
1.186,0.000583559632,-3.07009307e-05,0.71424
1.187,-0.000585906864,3.09264667e-05,0.71808
1.188,0.000588272721,-3.11546274e-05,0.72192
1.189,-0.000590657425,3.13854543e-05,0.72576
1.19,0.000593061202,-3.16189893e-05,0.7296
1.191,-0.000595484284,3.18552757e-05,0.73344
1.192,0.000597926903,-3.20943573e-05,0.73728
1.193,-0.000600389297,3.2336279e-05,0.74112
1.194,0.000602871707,-3.25810861e-05,0.74496
1.195,-0.00060537438,3.28288255e-05,0.7488
1.196,0.000607897563,-3.30795446e-05,0.75264
1.197,-0.000610441511,3.33332921e-05,0.75648
1.198,0.000613006482,-3.35901173e-05,0.76032
1.199,-0.000615592737,3.38500709e-05,0.76416
1.2,0.000618200542,-3.41132042e-05,0.768
1.201,-0.00062083017,3.43795703e-05,0.77184
1.202,0.000623481894,-3.46492224e-05,0.77568
1.203,-0.000626155995,3.49222158e-05,0.77952
1.204,0.000628852759,-3.51986063e-05,0.78336
1.205,-0.000631572474,3.54784511e-05,0.7872
1.206,0.000634315435,-3.57618088e-05,0.79104
1.207,-0.000637081943,3.6048739e-05,0.79488
1.208,0.000639872301,-3.63393023e-05,0.79872
1.209,-0.000642686821,3.66335617e-05,0.80256
1.21,0.000645525818,-3.693158e-05,0.8064
1.211,-0.000648389613,3.72334229e-05,0.81024
1.212,0.000651278533,-3.75391563e-05,0.81408
1.213,-0.000654192911,3.78488482e-05,0.81792
1.214,0.000657133085,-3.81625679e-05,0.82176
1.215,-0.0006600994,3.84803864e-05,0.8256
1.216,0.000663092207,-3.8802376e-05,0.82944
1.217,-0.000666111862,3.91286112e-05,0.83328
1.218,0.00066915873,-3.94591669e-05,0.83712
1.219,-0.00067223318,3.97941212e-05,0.84096
1.22,0.00067533559,-4.01335531e-05,0.8448
1.221,-0.000678466343,4.04775435e-05,0.84864
1.222,0.00068162583,-4.08261752e-05,0.85248
1.223,-0.000684814449,4.1179533e-05,0.85632
1.224,0.000688032607,-4.15377036e-05,0.86016
1.225,-0.000691280715,4.19007756e-05,0.864
1.226,0.000694559196,-4.22688396e-05,0.86784
1.227,-0.000697868478,4.26419886e-05,0.87168
1.228,0.000701208998,-4.30203177e-05,0.87552
1.229,-0.000704581201,4.3403924e-05,0.87936
1.23,0.000707985541,-4.37929071e-05,0.8832
1.231,-0.000711422481,4.4187369e-05,0.88704
1.232,0.000714892492,-4.45874141e-05,0.89088
1.233,-0.000718396055,4.49931491e-05,0.89472
1.234,0.000721933661,-4.54046835e-05,0.89856
1.235,-0.000725505808,4.58221298e-05,0.9024
1.236,0.000729113007,-4.62456023e-05,0.90624
1.237,-0.000732755777,4.66752188e-05,0.91008
1.238,0.000736434649,-4.71111002e-05,0.91392
1.239,-0.000740150162,4.75533696e-05,0.91776
1.24,0.000743902868,-4.80021538e-05,0.9216
1.241,-0.000747693331,4.84575829e-05,0.92544
1.242,0.000751522124,-4.89197894e-05,0.92928
1.243,-0.000755389833,4.93889099e-05,0.93312
1.244,0.000759297056,-4.98650845e-05,0.93696
1.245,-0.000763244404,5.03484562e-05,0.9408
1.246,0.000767232498,-5.08391725e-05,0.94464
1.247,-0.000771261976,5.13373841e-05,0.94848
1.248,0.000775333487,-5.18432459e-05,0.95232
1.249,-0.000779447693,5.23569169e-05,0.95616
1.25,0.000783605272,-5.28785596e-05,0.96
1.251,-0.000787806914,5.34083419e-05,0.96384
1.252,0.000792053328,-5.39464354e-05,0.96768
1.253,-0.000796345233,5.4493016e-05,0.97152
1.254,0.000800683367,-5.50482652e-05,0.97536
1.255,-0.000805068484,5.56123687e-05,0.9792
1.256,0.000809501353,-5.61855174e-05,0.98304
1.257,-0.000813982762,5.67679076e-05,0.98688
1.258,0.000818513513,-5.73597406e-05,0.99072
1.259,-0.00082309443,5.79612233e-05,0.99456
1.26,0.000827726353,-5.8572569e-05,0.9984
1.261,-0.000832410142,5.91939957e-05,1.00224
1.262,0.000837146675,-5.98257288e-05,1.00608
1.263,-0.000841936851,6.0467999e-05,1.00992
1.264,0.000846781591,-6.11210443e-05,1.01376
1.265,-0.000851681836,6.17851089e-05,1.0176
1.266,0.000856638547,-6.24604443e-05,1.02144
1.267,-0.000861652711,6.31473091e-05,1.02528
1.268,0.000866725336,-6.38459696e-05,1.02912
1.269,-0.000871857453,6.45566996e-05,1.03296
1.27,0.000877050121,-6.52797812e-05,1.0368
1.271,-0.000882304421,6.60155045e-05,1.04064
1.272,0.00088762146,-6.67641685e-05,1.04448
1.273,-0.000893002375,6.7526081e-05,1.04832
1.274,0.000898448328,-6.8301559e-05,1.05216
1.275,-0.00090396051,6.9090929e-05,1.056
1.276,0.000909540141,-6.98945278e-05,1.05984
1.277,-0.000915188472,7.0712702e-05,1.06368
1.278,0.000920906787,-7.15458095e-05,1.06752
1.279,-0.000926696398,7.23942183e-05,1.07136
1.28,0.000932558654,-7.3258309e-05,1.0752
1.281,-0.000938494937,7.41384736e-05,1.07904
1.282,0.000944506664,-7.5035116e-05,1.08288
1.283,-0.000950595289,7.5948654e-05,1.08672
1.284,0.000956762304,-7.6879518e-05,1.09056
1.285,-0.000963009241,7.7828152e-05,1.0944
1.286,0.000969337669,-7.87950156e-05,1.09824
1.287,-0.000975749203,7.97805822e-05,1.10208
1.288,0.000982245499,-8.07853411e-05,1.10592
1.289,-0.000988828255,8.18097979e-05,1.10976
1.29,0.00099549922,-8.28544753e-05,1.1136
1.291,-0.00100226019,8.39199125e-05,1.11744
1.292,0.001009113,-8.50066682e-05,1.12128
1.293,-0.00101605955,8.61153189e-05,1.12512
1.294,0.00102310179,-8.72464622e-05,1.12896
1.295,-0.00103024172,8.84007146e-05,1.1328
1.296,0.0010374814,-8.95787154e-05,1.13664
1.297,-0.00104482294,9.07811253e-05,1.14048
1.298,0.00105226852,-9.2008629e-05,1.14432
1.299,-0.00105982039,9.32619348e-05,1.14816
1.3,0.00106748084,-9.45417768e-05,1.152
1.301,-0.00107525225,9.58489149e-05,1.15584
1.302,0.00108313707,-9.71841375e-05,1.15968
1.303,-0.0010911378,9.85482606e-05,1.16352
1.304,0.00109925705,-9.99421313e-05,1.16736
1.305,-0.00110749748,0.000101366627,1.1712
1.306,0.00111586184,-0.000102822659,1.17504
1.307,-0.00112435296,0.000104311172,1.17888
1.308,0.00113297378,-0.000105833147,1.18272
1.309,-0.0011417273,0.000107389602,1.18656
1.31,0.00115061664,-0.000108981595,1.1904
1.311,-0.001159645,0.000110610224,1.19424
1.312,0.00116881569,-0.00011227663,1.19808
1.313,-0.00117813213,0.000113982001,1.2
1.314,0.00118759785,-0.000115727569,1.2
1.315,-0.00119721649,0.000117514618,1.2
1.316,0.00120699181,-0.000119344483,1.2
1.317,-0.00121692771,0.000121218554,1.2
1.318,0.00122702821,-0.000123138276,1.2
1.319,-0.00123729746,0.000125105155,1.2
1.32,0.00124773976,-0.000127120762,1.2
1.321,-0.00125835955,0.000129186732,1.2
1.322,0.00126916145,-0.000131304769,1.2
1.323,-0.00128015022,0.000133476652,1.2
1.324,0.00129133079,-0.000135704235,1.2
1.325,-0.00130270826,0.000137989455,1.2
1.326,0.00131428794,-0.000140334333,1.2
1.327,-0.00132607532,0.00014274098,1.2
1.328,0.00133807608,-0.000145211601,1.2
1.329,-0.00135029612,0.000147748503,1.2
1.33,0.00136274157,-0.000150354095,1.2
1.331,-0.00137541879,0.000153030901,1.2
1.332,0.00138833437,-0.00015578156,1.2
1.333,-0.00140149517,0.000158608835,1.2
1.334,0.00141490832,-0.000161515621,1.2
1.335,-0.00142858121,0.000164504953,1.2
1.336,0.00144252155,-0.000167580009,1.2
1.337,-0.00145673734,0.000170744128,1.2
1.338,0.00147123693,-0.000174000809,1.2
1.339,-0.001486029,0.000177353727,1.2
1.34,0.00150112257,-0.000180806744,1.2
1.341,-0.00151652709,0.000184363917,1.2
1.342,0.00153225237,-0.000188029513,1.2
1.343,-0.00154830865,0.000191808019,1.2
1.344,0.00156470664,-0.000195704161,1.2
1.345,-0.00158145749,0.000199722913,1.2
1.346,0.00159857286,-0.000203869521,1.2
1.347,-0.00161606494,0.00020814951,1.2
1.348,0.00163394648,-0.000212568715,1.2
1.349,-0.00165223079,0.000217133292,1.2
1.35,0.00167093185,-0.000221849743,1.2
1.351,-0.00169006427,0.000226724942,1.2
1.352,0.00170964335,-0.000231766158,1.2
1.353,-0.00172968516,0.000236981083,1.2
1.354,0.00175020654,-0.000242377865,1.2
1.355,-0.0017712252,0.000247965136,1.2
1.356,0.0017927597,-0.000253752053,1.2
1.357,-0.00181482957,0.000259748331,1.2
1.358,0.00183745538,-0.00026596429,1.2
1.359,-0.00186065873,0.000272410896,1.2
1.36,0.00188446241,-0.000279099817,1.2
1.361,-0.00190889044,0.00028604347,1.2
1.362,0.00193396814,-0.000293255086,1.2
1.363,-0.00195972225,0.000300748774,1.2
1.364,0.00198618104,-0.000308539591,1.2
1.365,-0.00201337437,0.00031664362,1.2
1.366,0.00204133387,-0.000325078059,1.2
1.367,-0.00207009302,0.000333861308,1.2
1.368,0.00209968734,-0.000343013084,1.2
1.369,-0.0021301545,0.000352554526,1.2
1.37,0.00216153452,-0.000362508326,1.2
1.371,-0.00219386996,0.000372898868,1.2
1.372,0.00222720611,-0.000383752383,1.2
1.373,-0.00226159121,0.000395097121,1.2
1.374,0.00229707675,-0.000406963544,1.2
1.375,-0.00233371767,0.000419384535,1.2
1.376,0.00237157275,-0.00043239564,1.2
1.377,-0.00241070487,0.000446035328,1.2
1.378,0.00245118144,-0.000460345293,1.2
1.379,-0.00249307481,0.000475370783,1.2
1.38,0.00253646273,-0.000491160977,1.2
1.381,-0.00258142885,0.000507769405,1.2
1.382,0.00262806336,-0.000525254421,1.2
1.383,-0.0026764636,0.000543679748,1.2
1.384,0.00272673482,-0.000563115081,1.2
1.385,-0.00277899101,0.000583636785,1.2
1.386,0.00283335584,-0.000605328683,1.2
1.387,-0.00288996373,0.000628282961,1.2
1.388,0.00294896109,-0.000652601205,1.2
1.389,-0.00301050768,0.000678395584,1.2
1.39,0.00307477819,-0.000705790233,1.2
1.391,-0.00314196411,0.000734922827,1.2
1.392,0.00321227581,-0.000765946435,1.2
1.393,-0.00328594495,0.000799031654,1.2
1.394,0.00336322733,-0.000834369121,1.2
1.395,-0.00344440619,0.000872172453,1.2
1.396,0.00352979602,-0.000912681713,1.2
1.397,-0.00361974712,0.000956167513,1.2
1.398,0.00371465096,-0.00100293589,1.2
1.399,-0.00381494649,0.00105333411,1.2
1.4,0.00392112772,-0.00110775772,1.2
1.401,-0.00403375286,0.00116665892,1.2
1.402,0.00415345524,-0.00123055687,1.2
1.403,-0.0042809567,0.00130005019,1.2
1.404,0.00441708387,-0.00137583239,1.2
1.405,-0.00456278829,0.00145871096,1.2
1.406,0.0047191714,-0.00154963119,1.2
1.407,-0.00488751583,0.00164970615,1.2
1.408,0.0050693249,-0.0017602548,1.2
1.409,-0.0052663731,0.00188285075,1.2
1.41,0.0054807712,-0.00201938548,1.2
1.411,-0.0057150512,0.00217215114,1.2
1.412,0.00597227856,-0.00234395035,1.2
1.413,-0.0062562027,0.00253824383,1.2
1.414,0.0065714617,-0.00275935185,1.2
1.415,-0.00692386565,0.00301273385,1.2
1.416,0.00732079629,-0.00330538369,1.2
1.417,-0.00777178271,0.0036464003,1.2
1.418,0.00828935074,-0.00404783111,1.2
1.419,-0.00889031066,0.00452595287,1.2
1.42,0.00959777137,-0.0051032776,1.2
1.421,-0.0104444069,0.00581180946,1.2
1.422,0.0114779845,-0.00669856118,1.2
1.423,-0.0127712056,0.00783538152,1.2
1.424,0.0144403368,-0.00933756943,1.2
1.425,-0.0166832703,0.0114019148,1.2
1.426,0.0198651918,-0.0143923415,1.2
1.427,-0.0247376955,0.0190589937,1.2
1.428,0.0331079384,-0.0272073518,1.2
1.429,-0.0505040334,0.0443635815,1.2
1.43,0.102992753,-0.0965921791,1.2
1.431,-0.60130889,0.594625262,1.2
1.432,-1.77286972,1.7798625,1.2
1.433,-2.77130499,2.76397317,1.2
1.434,-3.87124612,3.87895141,1.2
1.435,-4.90236539,4.89424669,1.2
1.436,-5.98331438,5.99189321,1.2
1.437,-7.02707668,7.01798266,1.2
1.438,-8.09880249,8.10847729,1.2
1.439,-9.1497765,9.13944199,1.2
1.44,-10.2155302,10.2266205,1.2
1.441,-11.2717075,11.2597426,1.2
1.442,-12.3327085,12.345697,1.2
1.443,-13.3934285,13.379226,1.2
1.444,-14.4498892,14.4655545,1.2
1.445,-15.5153547,15.4978933,1.2
1.446,-16.5666245,16.5863432,1.2
1.447,-17.6380439,17.615405,1.2
1.448,-18.6821269,18.7086866,1.2
1.449,-19.7627368,19.7306459,1.2
1.45,-20.7942172,20.8346661,1.2
1.451,-21.893777,21.8393497,1.2
1.452,-22.8925787,22.9745367,1.2
1.453,-24.0640809,23.9086499,1.2
1.454,-24.7623149,25.3431538,1.2
1.455,-24.6423618,27.5698674,1.2
1.456,-24.7552672,29.5886477,1.2
1.457,-24.7285132,31.7231323,1.2
1.458,-24.8031681,33.779266,1.2
1.459,-24.7973584,35.8936384,1.2
1.46,-24.8587338,37.9622775,1.2
1.461,-24.862134,40.0681619,1.2
1.462,-24.9167222,42.1429134,1.2
1.463,-24.9253483,44.2442041,1.2
1.464,-24.9757773,46.3225215,1.2
1.465,-24.9878005,48.420973,1.2
1.466,-25.0353966,50.5015975,1.2
1.467,-25.0498227,52.5981425,1.2
1.468,-25.0953516,54.6803649,1.2
1.469,-25.1115775,56.7755545,1.2
1.47,-25.1555233,58.8589386,1.2
1.471,-25.173154,60.9531234,1.2
1.472,-25.2158435,63.0373835,1.2
1.473,-25.2346054,65.1307992,1.2
1.474,-25.2762703,67.2157388,1.2
1.475,-25.2959652,69.3085508,1.2
1.476,-25.3367763,71.3940296,1.2
1.477,-25.3572559,73.4863577,1.2
1.478,-25.3973431,75.5722725,1.2
1.479,-25.4184929,77.6642061,1.2
1.48,-25.4579575,79.7504792,1.2
1.481,-25.4796874,81.8420864,1.2
1.482,-25.51861,83.9286578,1.2
1.483,-25.5408476,86.0199916,1.2
1.484,-25.5792936,88.1068143,1.2
1.485,-25.6019797,90.1979166,1.2
1.486,-25.6400028,92.284953,1.2
1.487,-25.6630883,94.3758575,1.2
1.488,-25.7007335,96.4630774,1.2
1.489,-25.7241772,98.5538113,1.2
1.49,-25.7614823,100.64119,1.2
1.491,-25.7852493,102.731776,1.2
1.492,-25.8222466,104.819293,1.2
1.493,-25.8463071,106.909749,1.2
1.494,-25.8830243,108.997388,1.2
1.495,-25.9073524,111.08773,1.2
1.496,-25.9438136,113.175476,1.2
1.497,-25.9683869,115.265717,1.2
1.498,-26.004613,117.353558,1.2
1.499,-26.0294118,119.44371,1.2
1.5,-26.0654214,121.531635,1.2
1.501,-26.0904284,123.621707,1.2
1.502,-26.1262376,125.709708,1.2
1.503,-26.1514375,127.799708,1.2
1.504,-26.1870609,129.887777,1.2
1.505,-26.21244,131.977712,1.2
1.506,-26.2478905,134.065843,1.2
1.507,-26.2734366,136.15572,1.2
1.508,-26.3087257,138.243906,1.2
1.509,-26.3344278,140.33373,1.2
1.51,-26.369566,142.421967,1.2
1.511,-26.3954141,144.511743,1.2
1.512,-26.4304109,146.600026,1.2
1.513,-26.4563961,148.689757,1.2
1.514,-26.49126,150.778082,1.2
1.515,-26.517374,152.867773,1.2
1.516,-26.5521129,154.956137,1.2
1.517,-26.5783484,157.045791,1.2
1.518,-26.6129693,159.134191,1.2
1.519,-26.6393194,161.223811,1.2
1.52,-26.6738288,163.312243,1.2
1.521,-26.7002874,165.401831,1.2
1.522,-26.7346913,167.490294,1.2
1.523,-26.7612525,169.579853,1.2
1.524,-26.7955565,171.668343,1.2
1.525,-26.8222151,173.757876,1.2
1.526,-26.8564241,175.846392,1.2
1.527,-26.8831753,177.9359,1.2
1.528,-26.9172941,180.02444,1.2
1.529,-26.9441332,182.113925,1.2
1.53,-26.9781662,184.202487,1.2
1.531,-27.0050891,186.29195,1.2
1.532,-27.0390403,188.380533,1.2
1.533,-27.0660431,190.469976,1.2
1.534,-27.0999162,192.558579,1.2
1.535,-27.1269953,194.648003,1.2
1.536,-27.1607938,196.736624,1.2
1.537,-27.1879459,198.826031,1.2
1.538,-27.2216731,200.914668,1.2
1.539,-27.2488948,203.004058,1.2
1.54,-27.2825538,205.092712,1.2
1.541,-27.3098424,207.182087,1.2
1.542,-27.343436,209.270755,1.2
1.543,-27.3707886,211.360116,1.2
1.544,-27.4043195,213.448798,1.2
1.545,-27.4317335,215.538145,1.2
1.546,-27.4652042,217.626841,1.2
1.547,-27.4926771,219.716175,1.2
1.548,-27.5260901,221.804883,1.2
1.549,-27.5536197,223.894205,1.2
1.55,-27.5869771,225.982925,1.2
1.551,-27.6145612,228.072235,1.2
1.552,-27.6478651,230.160966,1.2
1.553,-27.6755017,232.250266,1.2
1.554,-27.7087541,234.339008,1.2
1.555,-27.7364412,236.428297,1.2
1.556,-27.769644,238.517049,1.2
1.557,-27.7973799,240.606328,1.2
1.558,-27.8305348,242.695089,1.2
1.559,-27.8583176,244.78436,1.2
1.56,-27.8914265,246.87313,1.2
1.561,-27.9192546,248.962392,1.2
1.562,-27.9523189,251.05117,1.2
1.563,-27.9801908,253.140424,1.2
1.564,-28.0132121,255.22921,1.2
1.565,-28.0411263,257.318456,1.2
1.566,-28.074106,259.40725,1.2
1.567,-28.1020611,261.496488,1.2
1.568,-28.1350005,263.585289,1.2
1.569,-28.1629952,265.674521,1.2
1.57,-28.1958957,267.763329,1.2
1.571,-28.2239287,269.852553,1.2
1.572,-28.2567915,271.941368,1.2
1.573,-28.2848616,274.030586,1.2
1.574,-28.3176879,276.119407,1.2
1.575,-28.3457939,278.208619,1.2
1.576,-28.3785848,280.297446,1.2
1.577,-28.4067257,282.386652,1.2
1.578,-28.4394823,284.475485,1.2
1.579,-28.467657,286.564686,1.2
1.58,-28.5003803,288.653524,1.2
1.581,-28.5285878,290.742719,1.2
1.582,-28.5612788,292.831563,1.2
1.583,-28.5895181,294.920752,1.2
1.584,-28.6221777,297.009601,1.2
1.585,-28.6504479,299.098786,1.2
1.586,-28.6830771,301.18764,1.2
1.587,-28.7113773,303.27682,1.2
1.588,-28.7439769,305.365678,1.2
1.589,-28.7723063,307.454854,1.2
1.59,-28.8048771,309.543716,1.2
1.591,-28.8332349,311.632887,1.2
1.592,-28.8657777,313.721754,1.2
1.593,-28.8941631,315.810921,1.2
1.594,-28.9266787,317.899792,1.2
1.595,-28.955091,319.988955,1.2
1.596,-28.9875801,322.07783,1.2
1.597,-29.0160184,324.16699,1.2
1.598,-29.0484818,326.255868,1.2
1.599,-29.0769456,328.345024,1.2
1.6,-29.1093838,330.433906,1.2
1.601,-29.1378724,332.523058,1.2
1.602,-29.1702862,334.611944,1.2
1.603,-29.1987989,336.701092,1.2
1.604,-29.2311888,338.789982,1.2
1.605,-29.2597251,340.879127,1.2
1.606,-29.2920918,342.968019,1.2
1.607,-29.320651,345.057161,1.2
1.608,-29.352995,347.146057,1.2
1.609,-29.3815766,349.235196,1.2
1.61,-29.4138986,351.324095,1.2
1.611,-29.4425019,353.41323,1.2
1.612,-29.4748024,355.502132,1.2
1.613,-29.503427,357.591265,1.2
1.614,-29.5357064,359.680169,1.2
1.615,-29.5643518,361.7693,1.2
1.616,-29.5966107,363.858207,1.2
1.617,-29.6252764,365.947334,1.2
1.618,-29.6575153,368.036244,1.2
1.619,-29.6862007,370.125369,1.2
1.62,-29.7184201,372.214282,1.2
1.621,-29.7471248,374.303404,1.2
1.622,-29.7793251,376.392319,1.2
1.623,-29.8080487,378.481439,1.2
1.624,-29.8402303,380.570356,1.2
1.625,-29.8689724,382.659473,1.2
1.626,-29.9011358,384.748393,1.2
1.627,-29.9298958,386.837508,1.2
1.628,-29.9620414,388.92643,1.2
1.629,-29.9908191,391.015543,1.2
1.63,-30.0229473,393.104468,1.2
1.631,-30.0517421,395.193578,1.2
1.632,-30.0838534,397.282505,1.2
1.633,-30.112665,399.371613,1.2
1.634,-30.1447596,401.460542,1.2
1.635,-30.1735876,403.549648,1.2
1.636,-30.205666,405.638579,1.2
1.637,-30.2345101,407.727683,1.2
1.638,-30.2665727,409.816616,1.2
1.639,-30.2954324,411.905718,1.2
1.64,-30.3274794,413.994653,1.2
1.641,-30.3563546,416.083754,1.2
1.642,-30.3883864,418.17269,1.2
1.643,-30.4172765,420.261789,1.2
1.644,-30.4492935,422.350727,1.2
1.645,-30.4781983,424.439824,1.2
1.646,-30.5102008,426.528764,1.2
1.647,-30.5391199,428.617859,1.2
1.648,-30.5711083,430.706801,1.2
1.649,-30.6000414,432.795894,1.2
1.65,-30.6320159,434.884837,1.2
1.651,-30.6609627,436.973929,1.2
1.652,-30.6929237,439.062874,1.2
1.653,-30.7218839,441.151965,1.2
1.654,-30.7538316,443.240911,1.2
1.655,-30.7828049,445.33,1.2
1.656,-30.8147397,447.418948,1.2
1.657,-30.8437258,449.508035,1.2
1.658,-30.8756479,451.596985,1.2
1.659,-30.9046465,453.68607,1.2
1.66,-30.9365563,455.775022,1.2
1.661,-30.965567,457.864105,1.2
1.662,-30.9974648,459.953059,1.2
1.663,-31.0264875,462.042141,1.2
1.664,-31.0583734,464.131095,1.2
1.665,-31.0874077,466.220176,1.2
1.666,-31.1192822,468.309132,1.2
1.667,-31.1483279,470.398211,1.2
1.668,-31.1801912,472.487169,1.2
1.669,-31.2092478,474.576246,1.2
1.67,-31.2411003,476.665206,1.2
1.671,-31.2701677,478.754282,1.2
1.672,-31.3020095,480.843243,1.2
1.673,-31.3310874,482.932317,1.2
1.674,-31.3629189,485.02128,1.2
1.675,-31.3920069,487.110352,1.2
1.676,-31.4238285,489.199316,1.2
1.677,-31.4529263,491.288387,1.2
1.678,-31.4847382,493.377353,1.2
1.679,-31.5138455,495.466423,1.2
1.68,-31.545648,497.55539,1.2
1.681,-31.5747646,499.644458,1.2
1.682,-31.6065581,501.733427,1.2
1.683,-31.6356834,503.822493,1.2
1.684,-31.6674683,505.911464,1.2
1.685,-31.6966021,508.000528,1.2
1.686,-31.7283787,510.089501,1.2
1.687,-31.7575207,512.178563,1.2
1.688,-31.7892893,514.267538,1.2
1.689,-31.818439,516.356598,1.2
1.69,-31.8502001,518.445575,1.2
1.691,-31.8793571,520.534633,1.2
1.692,-31.9111111,522.623613,1.2
1.693,-31.9402749,524.712668,1.2
1.694,-31.9720224,526.80165,1.2
1.695,-32.0011926,528.890702,1.2
1.696,-32.0329339,530.979687,1.2
1.697,-32.0621099,533.068737,1.2
1.698,-32.0938457,535.157725,1.2
1.699,-32.1230269,537.246772,1.2
1.7,-32.1547579,539.335763,1.2
1.701,-32.1839435,541.424806,1.2
1.702,-32.2156705,543.513801,1.2
1.703,-32.2448597,545.60284,1.2
1.704,-32.2765835,547.691839,1.2
1.705,-32.3057754,549.780873,1.2
1.706,-32.3374971,551.869877,1.2
1.707,-32.3666906,553.958907,1.2
1.708,-32.3984113,556.047916,1.2
1.709,-32.427605,558.13694,1.2
